! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
MMNV1|MT. MANSFIELD|44.52480|-72.81540|1190 meters|snowdepth|2024-02-14 21|132.080|cm|05672|
HTLN3|HERMIT LAKE SNOWPLOT|44.26130|-71.28330|1151 meters|snowdepth|2024-02-14 10|81.280|cm|00176|
KMWN|MOUNT WASHINGTON|44.26666|-71.30000|1715 meters|snowdepth|2024-02-15 00|66.040|cm|00176|
GKBN3|GRAY KNOB|44.33260|-71.30930|1329 meters|snowdepth|2024-02-14 11|66.040|cm|00181|
MWN|MOUNT WASHINGTON|44.26670|-71.30000|1715 meters|snowdepth|2024-02-14 12|63.500|cm|00176|
CRNN3|CARTER NOTCH|44.25940|-71.19550|1008 meters|snowdepth|2024-02-14 12|63.500|cm|00168|
ZFHN3|ZEALAND FALLS HUT|44.19590|-71.49440|805 meters|snowdepth|2024-02-14 12|55.880|cm|03574|
MA-WR-89|HOLDEN 0.9 SSE, MA|42.33809|-71.85686|238 meters|snowdepth|2024-02-14 11|50.800|cm|01520|
CAWN3|CRAWFORD NOTCH|44.21960|-71.41270|581 meters|snowdepth|2024-02-14 12|50.800|cm|03598|
ME-FR-2|TEMPLE 1.8 W, ME|44.68329|-70.26420|361 meters|snowdepth|2024-02-14 12|48.260|cm|04984|
MMSV1|MOUNT MANSFIELD|44.53330|-72.83330|697 meters|snowdepth|2024-02-15 00|40.640|cm|05489|
NH-CR-26|CENTER SANDWICH 4.9 E, NH|43.80976|-71.34150|229 meters|snowdepth|2024-02-14 12|38.100|cm|03227|
ME-AR-18|NEW SWEDEN 4.9 NNW, ME|47.01080|-68.14390|256 meters|snowdepth|2024-02-14 12|38.100|cm|04762|
HGHN6|HIGHMARKET|43.60510|-75.55430|552 meters|snowdepth|2024-02-14 11|38.100|cm|13325|
ESDN3|EAST SANDWICH|43.80990|-71.34250|224 meters|snowdepth|2024-02-14 11|38.100|cm|03227|
ME-FR-4|NEW SHARON 2.0 NW, ME|44.66582|-70.02720|124 meters|snowdepth|2024-02-14 12|35.560|cm|04955|
LLHN3|LONESOME LAKE HUT|44.13820|-71.70310|846 meters|snowdepth|2024-02-14 12|35.560|cm|03251|
FARM1|FARMINGTON|44.68930|-70.15640|121 meters|snowdepth|2024-02-14 12|35.560|cm|04938|
BRAM1|BRASSUA DAM|45.66020|-69.81190|318 meters|snowdepth|2024-02-14 12|35.560|cm|04478|
AVLV1|AVERILL|44.99880|-71.70980|519 meters|snowdepth|2024-02-15 00|35.560|cm|05907|
VT-OL-12|GREENSBORO 3.9 NNE, VT|44.63100|-72.28000|634 meters|snowdepth|2024-02-14 14|33.020|cm|05841|
TMWN3|TAMWORTH 4|43.86390|-71.26610|164 meters|snowdepth|2024-02-14 12|33.020|cm|03886|
RGNM1|RANGELEY 2NW|44.98940|-70.67220|540 meters|snowdepth|2024-02-14 11|33.020|cm|04970|
PERV1|PERU|43.26670|-72.90000|557 meters|snowdepth|2024-02-14 12|33.020|cm|05148|
NH-CR-41|ALBANY 2.8 SW, NH|43.92648|-71.21556|204 meters|snowdepth|2024-02-14 13|33.020|cm|03818|
NH-CR-27|TAMWORTH 0.4 NNW, NH|43.86449|-71.26610|164 meters|snowdepth|2024-02-14 12|33.020|cm|03886|
NH-CR-11|NORTH CONWAY 1.4 SSW, NH|44.03556|-71.14010|164 meters|snowdepth|2024-02-14 12|33.020|cm|03860|
ME-AR-15|PRESQUE ISLE 1.3 WSW, ME|46.67960|-68.01270|154 meters|snowdepth|2024-02-14 12|33.020|cm|04769|
GHMN3|PINKHAM NOTCH|44.25800|-71.25250|620 meters|snowdepth|2024-02-14 10|33.020|cm|00177|
DANC3|DANBURY CO-OP|41.40010|-73.42110|128 meters|snowdepth|2024-02-14 12|33.020|cm|06810|
CT-HR-31|BRISTOL 2.7 WNW, CT|41.70138|-72.98527|247 meters|snowdepth|2024-02-14 12|33.020|cm|06010|
BRLN3|BERLIN|44.45350|-71.18540|284 meters|snowdepth|2024-02-14 12|33.020|cm|03570|
CAN-NB-134|ST. HILAIRE 0.4 W - SAJESS, CAN|47.28995|-68.41194|147 meters|snowdepth|2024-02-14 12|32.512|cm||
NY-ES-6|OLMSTEDVILLE 4.6 NNE, NY|43.83350|-73.89780|462 meters|snowdepth|2024-02-14 13|31.750|cm|12857|
RKWM1|MOOSEHEAD LAKE|45.58330|-69.71670|315 meters|snowdepth|2024-02-14 12|30.480|cm|04478|
RI-PR-121|GREENVILLE 6.7 WSW, RI|41.84800|-71.68100|205 meters|snowdepth|2024-02-14 12|30.480|cm|02857|
RANM1|RANGELEY|44.98910|-70.67190|540 meters|snowdepth|2024-02-14 11|30.480|cm|04970|
NY-OR-21|PORT JERVIS 2.9 ESE, NY|41.35990|-74.64090|418 meters|snowdepth|2024-02-14 11|30.480|cm|12771|
NH-MR-60|SOUTH SUTTON 1.3 SE, NH|43.29531|-71.90238|180 meters|snowdepth|2024-02-14 13|30.480|cm|03278|
NH-CR-15|JACKSON 3.7 NW, NH|44.19069|-71.22598|363 meters|snowdepth|2024-02-14 12|30.480|cm|03846|
HRTM1|HARTFORD|44.37440|-70.31620|216 meters|snowdepth|2024-02-14 12|30.480|cm|04221|
HOKN6|HOOKER 12 NNW|43.85240|-75.71580|446 meters|snowdepth|2024-02-14 11|30.480|cm|13626|
CT-HR-116|MANCHESTER 2.2 NE, CT|41.80020|-72.49240|114 meters|snowdepth|2024-02-14 12|30.480|cm|06040|
VT-WS-7|MIDDLESEX 3.1 ENE, VT|44.31799|-72.62650|413 meters|snowdepth|2024-02-14 13|29.210|cm|05602|
VT-WS-23|CABOT 2.3 E, VT|44.39807|-72.26570|617 meters|snowdepth|2024-02-14 12|29.210|cm|05647|
VT-RT-28|SHREWSBURY 0.8 W, VT|43.50806|-72.88238|445 meters|snowdepth|2024-02-14 11|29.210|cm|05738|
PRQM1|PRESQUE ISLE HILLTOP|46.68630|-67.99470|196 meters|snowdepth|2024-02-14 12|27.940|cm|04769|
NY-HM-10|LAKE PLEASANT 2.3 WSW, NY|43.45490|-74.45287|536 meters|snowdepth|2024-02-14 12|27.940|cm|12108|
NH-MR-6|DANBURY 2.2 ESE, NH|43.52000|-71.81900|297 meters|snowdepth|2024-02-14 13|27.940|cm|03243|
NEBN3|NEWBURY|43.34310|-72.03500|410 meters|snowdepth|2024-02-14 12|27.940|cm|03255|
NCBN6|NEWCOMB|43.97070|-74.22200|506 meters|snowdepth|2024-02-14 12|27.940|cm|12852|
HEMN3|HEMENWAY|43.89610|-71.31000|275 meters|snowdepth|2024-02-14 12|27.940|cm|03886|
CT-NH-45|NAUGATUCK 1.7 NNE, CT|41.51100|-73.03695|162 meters|snowdepth|2024-02-14 11|27.940|cm|06770|
CT-LT-50|LITCHFIELD 5.3 ESE, CT|41.70548|-73.10219|256 meters|snowdepth|2024-02-14 14|27.940|cm|06778|
CT-HR-68|ROCKY HILL 1.3 E, CT|41.65916|-72.64144|48 meters|snowdepth|2024-02-14 13|27.940|cm|06067|
CT-HR-22|EAST HARTFORD 1.3 E, CT|41.75716|-72.59160|33 meters|snowdepth|2024-02-14 12|27.940|cm|06118|
CT-HR-15|SOUTHINGTON 3.0 E, CT|41.60798|-72.82220|108 meters|snowdepth|2024-02-14 12|27.940|cm|06489|
CT-FR-43|BETHEL 0.5 E, CT|41.37032|-73.40136|161 meters|snowdepth|2024-02-14 12|27.940|cm|06801|
CNRM1|CONNOR TWP|46.95830|-68.03330|220 meters|snowdepth|2024-02-14 12|27.940|cm|04736|
BETM1|BETHEL 6 SSE|44.32000|-70.75680|243 meters|snowdepth|2024-02-14 13|27.940|cm|04255|
PA-CB-33|LAKE HARMONY 2.4 WNW, PA|41.07333|-75.63317|565 meters|snowdepth|2024-02-14 12|26.670|cm|18624|
ME-OX-2|HARTFORD 1.4 N, ME|44.39318|-70.34760|170 meters|snowdepth|2024-02-14 13|26.670|cm|04221|
ME-FR-26|FARMINGTON 3.9 N, ME|44.72423|-70.15934|199 meters|snowdepth|2024-02-14 13|26.670|cm|04938|
CT-NH-75|MERIDEN 2.8 WSW, CT|41.52584|-72.84698|77 meters|snowdepth|2024-02-14 12|26.670|cm|06451|
CT-FR-41|BETHEL 3.5 NNE, CT|41.42154|-73.39820|141 meters|snowdepth|2024-02-14 13|25.908|cm|06801|
VT-WS-19|WATERBURY 3.0 NW, VT|44.36060|-72.80770|147 meters|snowdepth|2024-02-14 11|25.400|cm|05676|
VT-BN-12|STAMFORD 5.0 NNE, VT|42.82000|-73.02000|689 meters|snowdepth|2024-02-14 18|25.400|cm|05352|
PJRN6|PORT JERVIS|41.38910|-74.69050|177 meters|snowdepth|2024-02-14 12|25.400|cm|12771|
PA-MN-16|MOUNT POCONO 0.7 N, PA|41.13190|-75.35804|579 meters|snowdepth|2024-02-14 12|25.400|cm|18344|
OWLN3|OWL BROOK|43.75820|-71.60180|241 meters|snowdepth|2024-02-14 12|25.400|cm|03264|
NLKN6|NORTH LAKE|43.51670|-74.95000|556 meters|snowdepth|2024-02-14 12|25.400|cm|13338|
NH-CR-46|NORTH CONWAY 1.8 SSE, NH|44.02955|-71.11664|170 meters|snowdepth|2024-02-14 14|25.400|cm|03860|
ME-AR-41|CASTLE HILL 1.0 S, ME|46.70273|-68.21736|229 meters|snowdepth|2024-02-14 12|25.400|cm|04757|
LTLN3|LITTLE SUNAPEE|43.44530|-72.02470|445 meters|snowdepth|2024-02-14 12|25.400|cm|03284|
LPNP1|TUNKHANNOCK CRK NR|41.06310|-75.50070|575 meters|snowdepth|2024-02-14 12|25.400|cm|18334|
HUBN3|HUBBARD BROOK|43.93330|-71.71670|489 meters|snowdepth|2024-02-15 00|25.400|cm|03223|
FISM1|FORT KENT COOP|47.23860|-68.61190|201 meters|snowdepth|2024-02-14 12|25.400|cm|04743|
ESGM1|EAST SANGERVILLE|45.13690|-69.28060|196 meters|snowdepth|2024-02-14 12|25.400|cm|04479|
DIFM1|DIXIFIELD|44.51870|-70.40780|136 meters|snowdepth|2024-02-14 12|25.400|cm|04224|
CT-NH-44|WALLINGFORD CENTER 1.9 WNW, CT|41.46140|-72.85350|97 meters|snowdepth|2024-02-14 13|25.400|cm|06492|
CT-NH-22|PROSPECT 0.5 SW, CT|41.49734|-72.98605|252 meters|snowdepth|2024-02-14 12|25.400|cm|06712|
CT-FR-58|RIDGEFIELD 3.6 N, CT|41.32589|-73.48902|183 meters|snowdepth|2024-02-14 11|25.400|cm|06877|
CORV1|CORINTH|44.00690|-72.31940|366 meters|snowdepth|2024-02-14 12|25.400|cm|05039|
CEDN3|CEDAR STREAM|45.03250|-71.28220|438 meters|snowdepth|2024-02-14 12|25.400|cm|03592|
BLKP1|BLAKESLEE CORNERS|41.08540|-75.60370|479 meters|snowdepth|2024-02-14 12|25.400|cm|18624|
NY-WC-48|PEEKSKILL 2.8 NNE, NY|41.32829|-73.90914|50 meters|snowdepth|2024-02-14 13|24.130|cm|10567|
NH-CS-19|CARROLL 4.6 NE, NH|44.33765|-71.46461|525 meters|snowdepth|2024-02-14 12|24.130|cm|03598|
CT-LT-51|SOUTH KENT 0.1 SE, CT|41.67866|-73.46933|140 meters|snowdepth|2024-02-14 12|24.130|cm|06785|
CT-HR-100|MANCHESTER 0.4 ENE, CT|41.77816|-72.51484|88 meters|snowdepth|2024-02-14 12|23.622|cm|06040|
CT-FR-96|NEWTOWN 5.3 S, CT|41.33697|-73.31471|210 meters|snowdepth|2024-02-14 12|23.622|cm|06470|
WHFN6|WILMINGTON 2W|44.39310|-73.85890|614 meters|snowdepth|2024-02-14 13|22.860|cm|12997|
VT-BN-3|LANDGROVE 1.1 NNE, VT|43.29092|-72.83260|554 meters|snowdepth|2024-02-14 12|22.860|cm|05148|
SUTV1|SUTTON|44.61220|-72.04810|451 meters|snowdepth|2024-02-14 13|22.860|cm|05867|
OTFM1|OTISFIELD|44.09790|-70.59760|171 meters|snowdepth|2024-02-14 12|22.860|cm|04270|
NY-WC-11|PEEKSKILL 0.4 N, NY|41.29442|-73.92290|59 meters|snowdepth|2024-02-14 13|22.860|cm|10566|
NY-PT-2|BEACON 4.2 ESE, NY|41.48070|-73.89110|272 meters|snowdepth|2024-02-14 12|22.860|cm|10516|
MSRN3|MASCOMA RIVER|43.78330|-72.03330|428 meters|snowdepth|2024-02-15 00|22.860|cm|03266|
ME-OX-26|OXFORD 5.3 SW, ME|44.09787|-70.59612|179 meters|snowdepth|2024-02-14 12|22.860|cm|04270|
LPLN6|LAKE PLACID 2 S|44.30420|-73.98390|572 meters|snowdepth|2024-02-14 13|22.860|cm|12946|
LFRN3|LAKE FRANCIS STATE PARK|45.05970|-71.30130|424 meters|snowdepth|2024-02-14 12|22.860|cm|03592|
KINM1|KINGFIELD|44.95950|-70.17530|182 meters|snowdepth|2024-02-14 12|22.860|cm|04947|
JEFV1|JEFFERSONVILLE|44.58430|-72.78700|363 meters|snowdepth|2024-02-14 12|22.860|cm|05464|
INDN6|INDIAN LAKE|43.75500|-74.27560|503 meters|snowdepth|2024-02-14 12|22.860|cm|12842|
HMTC3|HAMPTON|41.76760|-72.05310|151 meters|snowdepth|2024-02-14 12|22.860|cm|06247|
DFXM1|DOVER-FOXCROFT|45.18720|-69.18410|99 meters|snowdepth|2024-02-14 12|22.860|cm|04426|
CT-NH-67|WATERBURY 1.3 WNW, CT|41.56308|-73.06255|137 meters|snowdepth|2024-02-14 12|22.860|cm|06708|
CT-LT-34|WOODBURY CENTER 1.5 SSW, CT|41.52870|-73.22250|144 meters|snowdepth|2024-02-14 12|22.860|cm|06798|
CT-LT-22|NEW MILFORD 5.3 SSW, CT|41.51472|-73.43604|182 meters|snowdepth|2024-02-14 13|22.860|cm|06776|
CT-HR-128|BRISTOL 2.8 NNE, CT|41.71649|-72.91353|117 meters|snowdepth|2024-02-14 12|22.860|cm|06010|
CFTP1|CLIFTON|41.22310|-75.54800|503 meters|snowdepth|2024-02-14 12|22.860|cm|18424|
BZDP1|EFFORT|40.92750|-75.40910|234 meters|snowdepth|2024-02-14 12|22.860|cm|18322|
BZAP1|JONAS|40.96410|-75.49940|348 meters|snowdepth|2024-02-14 12|22.860|cm|18330|
VT-WS-30|WOODBURY 3.4 NNW, VT|44.48825|-72.43258|495 meters|snowdepth|2024-02-14 12|21.590|cm|05681|
NY-PT-13|NELSONVILLE 0.3 S, NY|41.42460|-73.94765|67 meters|snowdepth|2024-02-14 12|21.590|cm|10516|
NH-MR-45|NORTHFIELD 2.8 E, NH|43.43945|-71.53730|199 meters|snowdepth|2024-02-14 12|21.590|cm|03276|
