! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
MMNV1|MT. MANSFIELD|44.52480|-72.81540|1190 meters|snowdepth|2023-12-25 21|63.500|cm|05672|
VT-OL-12|GREENSBORO 3.9 NNE, VT|44.63100|-72.28000|634 meters|snowdepth|2023-12-25 14|10.160|cm|05841|
NCBN6|NEWCOMB|43.97070|-74.22200|506 meters|snowdepth|2023-12-25 12|10.160|cm|12852|
GKBN3|GRAY KNOB|44.33260|-71.30930|1329 meters|snowdepth|2023-12-25 10|7.620|cm|00181|
CRNN3|CARTER NOTCH|44.25940|-71.19550|1008 meters|snowdepth|2023-12-25 12|7.620|cm|00168|
VT-CL-18|WHEELOCK 1.6 S, VT|44.56491|-72.08830|363 meters|snowdepth|2023-12-25 12|6.350|cm|05851|
SUTV1|SUTTON|44.61220|-72.04810|451 meters|snowdepth|2023-12-25 12|5.080|cm|05867|
MSRN3|MASCOMA RIVER|43.78330|-72.03330|428 meters|snowdepth|2023-12-26 00|5.080|cm|03266|
MMSV1|MOUNT MANSFIELD|44.53330|-72.83330|697 meters|snowdepth|2023-12-26 00|5.080|cm|05489|
HGHN6|HIGHMARKET|43.60510|-75.55430|552 meters|snowdepth|2023-12-25 11|5.080|cm|13325|
VT-WS-7|MIDDLESEX 3.1 ENE, VT|44.31799|-72.62650|413 meters|snowdepth|2023-12-25 13|3.810|cm|05602|
VT-OG-10|BRAINTREE 2.8 SW, VT|43.93570|-72.74830|490 meters|snowdepth|2023-12-25 11|3.810|cm|05060|
VT-AD-20|HANCOCK 0.3 S, VT|43.92166|-72.84042|276 meters|snowdepth|2023-12-25 12|2.540|cm|05748|
PEKN6|PECK LAKE|43.11500|-74.42360|430 meters|snowdepth|2023-12-25 12|2.540|cm|12078|
NY-WR-10|WARRENSBURG 2.1 WNW, NY|43.51784|-73.81069|208 meters|snowdepth|2023-12-25 13|2.540|cm|12885|
NY-LW-12|CHASES LAKE COOP, NY|43.75100|-75.30600|381 meters|snowdepth|2023-12-25 11|2.540|cm|13343|
NY-HM-8|LONG LAKE 1.2 N, NY|43.99070|-74.41880|555 meters|snowdepth|2023-12-25 12|2.540|cm|12847|
NY-HM-10|LAKE PLEASANT 2.3 WSW, NY|43.45490|-74.45287|536 meters|snowdepth|2023-12-25 12|2.540|cm|12108|
NCKN6|NORTH CREEK 5 SE|43.66110|-73.89690|268 meters|snowdepth|2023-12-25 12|2.540|cm|12817|
MWN|MOUNT WASHINGTON|44.26670|-71.30000|1715 meters|snowdepth|2023-12-25 12|2.540|cm|00176|
KMWN|MOUNT WASHINGTON|44.26666|-71.30000|1715 meters|snowdepth|2023-12-26 00|2.540|cm|00176|
INDN6|INDIAN LAKE|43.75500|-74.27560|503 meters|snowdepth|2023-12-25 14|2.540|cm|12842|
GFDN6|CHASES LAKE|43.75920|-75.29980|399 meters|snowdepth|2023-12-25 11|2.540|cm|13343|
CORV1|CORINTH|44.00690|-72.31940|366 meters|snowdepth|2023-12-25 12|2.540|cm|05039|
NY-HR-18|SALISBURY CENTER 1.8 NW, NY|43.16260|-74.80880|420 meters|snowdepth|2023-12-25 12|2.032|cm|13365|
VT-OL-1|WESTFIELD 0.7 WNW, VT|44.89160|-72.44350|328 meters|snowdepth|2023-12-25 12|1.270|cm|05874|
NY-OD-2|POINT ROCK 0.6 SE, NY|43.37335|-75.53840|329 meters|snowdepth|2023-12-25 12|1.270|cm|13471|
NY-SL-21|HEUVELTON 0.3 WNW, NY|44.61877|-75.40979|100 meters|snowdepth|2023-12-25 13|0.762|cm|13654|
WORV1|WORCESTER 2 W|44.37470|-72.58220|399 meters|snowdepth|2023-12-25 12|0.003|cm|05682|
WAIV1|WAITSFIELD|44.17560|-72.79610|351 meters|snowdepth|2023-12-25 11|0.003|cm|05673|
VT-WS-30|WOODBURY 3.4 NNW, VT|44.48825|-72.43258|495 meters|snowdepth|2023-12-25 12|0.003|cm|05681|
VT-WS-19|WATERBURY 3.0 NW, VT|44.36060|-72.80770|147 meters|snowdepth|2023-12-25 11|0.003|cm|05676|
VT-WS-11|WAITSFIELD 1.8 SE, VT|44.17551|-72.79540|351 meters|snowdepth|2023-12-25 11|0.003|cm|05673|
VT-WR-2|POMFRET 2.6 N, VT|43.74230|-72.52550|468 meters|snowdepth|2023-12-25 12|0.003|cm|05068|
VT-WR-17|ROCHESTER 2.3 NE, VT|43.89418|-72.76992|614 meters|snowdepth|2023-12-25 12|0.003|cm|05767|
VT-LM-1|STOWE 0.2 SW, VT|44.46399|-72.69070|225 meters|snowdepth|2023-12-25 12|0.003|cm|05672|
VT-ES-3|LUNENBURG 2.3 NNW, VT|44.49324|-71.70446|449 meters|snowdepth|2023-12-25 13|0.003|cm|05906|
VT-CL-44|DANVILLE 3.1 NNE, VT|44.45469|-72.12516|377 meters|snowdepth|2023-12-25 12|0.003|cm|05828|
VT-CL-23|RYEGATE 1.5 N, VT|44.23024|-72.10523|368 meters|snowdepth|2023-12-25 12|0.003|cm|05042|
TOPN6|TUPPER LAKE SUNMOUNT|44.23070|-74.43820|505 meters|snowdepth|2023-12-25 12|0.003|cm|12986|
TMWN3|TAMWORTH 4|43.86390|-71.26610|164 meters|snowdepth|2023-12-25 12|0.003|cm|03886|
SJBV1|SAINT JOHNSBURY|44.42000|-72.01940|215 meters|snowdepth|2023-12-25 21|0.003|cm|05819|
PLFV1|PLAINFIELD|44.27610|-72.41500|258 meters|snowdepth|2023-12-25 12|0.003|cm|05667|
NY-WR-17|LAKE GEORGE 1.0 N, NY|43.44030|-73.71260|180 meters|snowdepth|2023-12-25 12|0.003|cm|12845|
NY-SR-57|TOWN OF PROVIDENCE 2.3 E, NY|43.09437|-73.99528|415 meters|snowdepth|2023-12-25 13|0.003|cm|12850|
