! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
ME-AR-18|NEW SWEDEN 4.9 NNW, ME|47.01080|-68.14390|256 meters|snowdepth|2022-11-14 11|15.240|cm|04762|
FISM1|FORT KENT COOP|47.23850|-68.61240|198 meters|snowdepth|2022-11-14 12|15.240|cm|04743|
CAN-NB-38|GRAND FALLS 2.2 NE, CA|47.05701|-67.72630|200 meters|snowdepth|2022-11-14 11|9.398|cm||
GKBN3|GRAY KNOB|44.33260|-71.30930|1329 meters|snowdepth|2022-11-14 12|7.620|cm|00181|
CARM1|CARIBOU WFO|46.86810|-68.01250|191 meters|snowdepth|2022-11-14 12|7.620|cm|04736|
CAR|CARIBOU, ME|46.86830|-68.01360|187 meters|snowdepth|2022-11-14 12|7.620|cm|04736|
MWN|MOUNT WASHINGTON|44.26670|-71.30000|1715 meters|snowdepth|2022-11-14 12|5.080|cm|00176|
ME-AR-15|PRESQUE ISLE 1.3 WSW, ME|46.67960|-68.01270|154 meters|snowdepth|2022-11-14 12|5.080|cm|04769|
KMWN|MOUNT WASHINGTON|44.26666|-71.30000|1715 meters|snowdepth|2022-11-14 18|5.080|cm|00176|
NY-MD-10|CAZENOVIA 2.9 SE, NY|42.90003|-75.81140|444 meters|snowdepth|2022-11-14 12|3.810|cm|13035|
ZFHN3|ZEALAND FALLS HUT|44.19590|-71.49440|805 meters|snowdepth|2022-11-14 12|2.540|cm|03574|
WHTN6|WHITESVILLE|42.05980|-77.75530|666 meters|snowdepth|2022-11-14 12|2.540|cm|14897|
TOPM1|TOPSFIELD|45.43470|-67.72020|191 meters|snowdepth|2022-11-14 12|2.540|cm|04490|
PEKN6|PECK LAKE|43.11500|-74.42360|430 meters|snowdepth|2022-11-14 12|2.540|cm|12078|
NY-OT-11|HARTWICK, NY|42.65990|-75.05000|407 meters|snowdepth|2022-11-14 13|2.540|cm|13348|
